Scientific_Name,Common_Name,Threatened_Status,Listed_SPRAT_TaxonID,Kingdom,Class,Profile,Family,Genus,Species,Description,Image,Image_Author,Habitat,Australian_Distribution,Longitude,Latitude
Pterodroma leucoptera leucoptera,"Gould's Petrel, Australian Gould's Petrel",Endangered,26033,Animalia,Aves,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=26033,Procellariidae,Pterodroma,leucoptera,"Gould's Petrel is a small, slightly-built petrel with a distinct 'M'-shaped marking on its upperwings. Gould's Petrels measure about 70 cm, and weigh about 200 g. The head is characterised by a white forehead with dark freckles that merge into a black hood over the crown and nape; the mantle is blue-grey or dark grey, and the rump darker grey; the short, rounded tail is grey with a brown wash, grading darker at the end; and the underparts are white. The upperwing is dark brownish grey with a prominent blackish 'M'-shaped mark which extends across the lower back. The underwings are white with a blackish trailing edge and a blackish leading edge which extends towards the middle of the wing at the carpal joint, forming a distinct diagonal carpal bar. The bill is black; the eyes are dark brown; and the legs and feet are off-white with the toes, joints, webs and claws dull black (Marchant & Higgins 1990; Roberson & Bailey 1991; Surman et al. 1997). Gould's Petrel is usually seen at sea singly or in twos, occasionally in groups of about 12, and infrequently in groups as large as 60 (Hindwood & Serventy 1941; Surman et al. 1997).",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Pterodroma_leucoptera_-_Southport_-_Christopher_Watson.jpg/440px-Pterodroma_leucoptera_-_Southport_-_Christopher_Watson.jpg,Christopher Watson,"Gould's Petrel is a pelagic marine species, spending much of its time foraging at sea and coming ashore only to breed. The Australian subspecies breeds and roosts on two islands off NSW, Cabbage Tree and Boondelbah Islands, and the at-sea distribution is poorly known (NSW 2006a; D'Ombrain 1970; Fullagar 1976; Hindwood & Serventy 1941; Hull 1911b; Priddel & Carlile 1995b, 1997; Priddel et al. 1995).The breeding colonies on Cabbage Tree Island and Boondelbah Island are in the transitional zone between the subtropical (with maximum summer rainfall) and temperate climatic zones (with maximum winter rainfall) (NPWS 2003). On Cabbage Tree Island, Gould's Petrels mostly breed among rocky scree and beneath coarse woody debris in gullies dominated by dense rainforest, heavily vegetated with Cabbage Tree Palms (Livistonia australis), figs (Ficus) and Native Plums (Planchonella australis) (NSW 2006b; D'Ombrain 1970; Fullagar 1976; Hindwood & Serventy 1941; Hull 1911b; Priddel & Carlile 1995b, 1997; Priddel et al. 1995), but also occasionally among tussocks of mat-rush (Lomandra longifolia) (D'Ombrain 1970). Nests occur from just above sea level to elevations of 120 m (Fullagar 1976).","The Australian subspecies of the Gould's Petrel breeds in NSW on Cabbage Tree Island and nearby Boondelbah Island, near Port Stephens (Fullagar 1976; Priddel & Carlile 1997, 1997a), and at least one pair on Montague Island, near Naroooma (ABC News 2013). The pelagic distribution of Gould's Petrel is unknown, as when they are seen at sea, they are indistinguishable from the New Caledonian subspecies (Pterodroma leucoptera caledonica) (Marchant & Higgins 1990).",141.23,-38.22
Galaxias fuscus,Barred Galaxias,Endangered,26168,Animalia,Actinopterygii,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=26168,Galaxiidae,Galaxias,fuscus,"The barred galaxias is a reddish brown fish growing to 15 cm long, but commonly reaches 7-9 cm long. It has dark oval blotches on its side with at least one to four usually very distinct. It has clear to reddish brown fins (Allen 1989). Mid-lateral bars vary geographically, and are very occasionally absent, though this is extremely rare. Bars on fish from around Lake Mountain are the largest. Putative hybridisation with  Galaxias olidus can cause difficulties in the identification of some individuals (Raadik 2014).",https://fishesofaustralia.net.au/images/image/GalaxiasFuscusRK.jpg,Rudie H. Kuiter,"Barred galaxias occurs in small to medium-sized (0.7-11 m wide), moderately to fast flowing, steep gradient, shallow (0.1-0.4 m deep) water (Raadik 2014) with some pools (to 3 m) (Stoessel et al. 2015), creeks and rivers, all typically cool to cold (Raadik 2014) to above the winter snow line (Allen 1989). The usual sequence of instream habitat consists of pools interconnected by rapids, small and large cascades, and some small waterfalls. In larger streams the steep gradient sections containing cascades, pools and waterfalls are interspersed with relatively long, low gradient sections containing pools and runs (Raadik 1995).","Barred galaxias is endemic to the Goulburn River system in central Victoria on the Murray-Darling Basin side of the Great Dividing Range (Raadik 2014). It is now restricted to a small upland area extending along the south-eastern portion from the Delatite River system in the north-east, southward to the upper reaches of the Goulburn River near Woods Point, and then westward to a hybrid population (Ayres et al. 2012b cited in Raadik 2014) in the Sunday Creek system near Mt Disappointment, just north of Melbourne (Raadik et al. 2010), at an elevation between 200-1600 m above sea level (Raadik 2014). Most of the remaining subpopulations are effectively geographically isolated from each other by the presence of trout (Koehn & Raadik 1998), and it is unlikely that any gene flow exists between these subpopulations (Raadik 1995).",145.44,-37.4611
Maccullochella macquariensis,Trout Cod,Endangered,26171,Animalia,Actinopterygii,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=26171,Percichthyidae,Maccullochella,macquariensis,"The Trout Cod is a large, elongated fish, bluish grey in colour or sometimes dark to light brown. It has been known to grow to 85 cm and 16 kg but mostly grows to between 40 to 50 cm and less than 5 kg. It has small dark irregular spots or bars extending onto lower sides and the base of the dorsal and caudal fins, few or absent markings on the head and dusky grey to brownish fins with white or creamy margins (sometimes tinged with orange or yellow) (Allen 1989a; McDowall 1996).",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/FMIB_45643_Oligorus_macquariensis.jpeg/440px-FMIB_45643_Oligorus_macquariensis.jpeg,Edgar Ravenswood Waite,"Recent research in the Murray and Murrumbidgee Rivers show that Trout Cod occupy stream positions characterised by a high abundance of large woody debris (or 'snags') in water that is comparatively deep and close to riverbanks. However, midstream snags are also an important habitat component (NSW Fisheries 2001).In the Murray River below Yarrawonga Weir, Trout Cod inhabit a large (60ÃÂ¢ÃÂÃÂ100 m wide), deep (>3 m) flowing river section with a sand, silt and clay substrate that contains abundant snags and woody debris. Trout Cod are often angled from within, under or adjacent to snags, branch piles, and steep clay banks, usually in areas of relatively fast current (Douglas et al. 1994). In a study by Brown and colleagues (1998), Trout Cod were only found in snag piles that were typically opposite sandy beaches or on outside bends. There is a degree of overlap with the habitat requirements of Murray Cod and therefore competition between these two species is likely (Brown et al. 1998). As a large proportion of the streams that the Trout Cod originally inhabited are now degraded, it is difficult to accurately determine the habitat requirements of the species (Reed 1995). Several authors (Cadwallader & Backhouse 1983; Lake 1971; Llewellyn & MacDonald 1980) believe Trout Cod to be more common in the cooler waters of the upper reaches of streams.Seven Creeks (Victoria) is a relatively narrow stream (5ÃÂ¢ÃÂÃÂ7 m wide) with shallow (<2 m) pools interspersed by rapids and cascades (up to 4 m in height) (Douglas et al. 1994). Here, the species occurs in fast-flowing water over bedrock, boulder and sand-gravel substrates. Larger fish occur in deep holes between falls and rapids while the smaller fish shelter beneath and amongst boulders. Juveniles have been found in pools in a steep rocky section of the Seven Creeks system (Cadwallader & Backhouse 1983). In Seven Creeks, partitioning of habitat use was evident with adults utilising pools and smaller juveniles utilising the riffle complexes (areas of a stream or river characterised by a rocky substrate and turbulent, fast-moving, shallow water) (NSW DPI 2006).A Trout Cod radio tracking study has been conducted in a 40 km reach of the Murray River, downstream of Lake Mulwala (Koehn & Nicol 2014). This river in this region is a ""large, lowland river situated on low-gradient riverine plains, with low energy, and is characterised by meandering bends. The species was strongly associated with structural woody habitat (>68% cover), deeper (>2.4 m), slower water (<0.2 m s<sup>-1</sup>) closer to the river bank. Murray Cod and Trout Cod were found in deeper and faster water, and deeper in the water column, than other tracked species (Golden Perch (Macquaria ambigua) and Carp (Cyprinus carpio)). The species only uses a small proportion of habitat, and is strongly influenced by the presence of structural woody debris (Koehn & Nicol 2014).","The Trout Cod is known from a single natural population, two stable translocated populations and many stocked populations. All stocked sites require continued stocking and there is only limited evidence that some stocked populations are self sustaining (NSW DPI n.d.).Natural Population:The natural distribution of Trout Cod has declined since European settlement. The single naturally occurring population is restricted to a small (approximately 120 km) stretch of the Murray River from below Yarrawonga Weir to Strathmerton (Douglas et al. 1994; NSW Fisheries 2001; Rimmer 1987), but is occasionally taken downstream as far as the Barmah State Forest (McKinnon 1993) and further downstream to Gunbower (Douglas et al. 2012). Unconfirmed records have also been made further downstream from near Murrabit, Swan Hill and near Tooleybuc (Douglas et al. 2012).Translocated Populations:The Trout Cod was beenÃÂ introduced between 1921 and 1922ÃÂ toÃÂ Seven Creeks (a tributary of the Goulburn River) in Victoria (Cadwallader & Backhouse 1983; Ingram & Richardson 1989; Ingram et al. 1990). The populationÃÂ now occurs upstream of Euroa between Gooram Falls and Polly McQuinns Weir (Reed 1995), for a distance of about 8 km (Douglas et al. 1994).The Trout Cod was introduced prior to 1918 to Cataract Dam in coastal NSW (outside the species range). The population is thought to have hybridised with Murray Cod (M. peelii peelii) (Douglas et al. 1994;ÃÂ Gehrke & Harris 1996; Rimmer 1988). Trout Cod from the Ovens River were introduced into Lake Sambell (an artificial lake at Beechworth, Victoria) in 1928 and the species was common here until an unexplained fish kill in the 1970s (Berra & Weatherley 1972; Cadwallader & Backhouse 1983).Stocked Populations:Since the mid 1980s bothÃÂ the NSW Department of Primary Industries (DPI) and the VictorianÃÂ DPI have been operating a breeding and conservation stocking program for the Trout Cod. This program has resulted in Trout Cod being stocked at numerous sites throughout their former distribution in the Murray-Darling River system of Victoria, New South Wales and the Australian Capital Territory. Between 1986 and 2005, over one million Trout Cod (826 000 from Narrandera Fisheries Centre in NSW and the remainder from Snob's Creek Hatchery in Victoria), were released as fingerlings or juveniles into a range of selected sites (Harris & Rowland 1996; NSW DPI 2005).Stocking sites include the Murray, Murrumbidgee, Macquarie and Abercrombie River catchments in NSW; the Goulburn, Ovens, Broken, Coliban and Mitta Mitta River catchments in Victoria; and the Murrumbidgee River catchment in the Australian Capital Territory (ACT Government 1999a; Brown et al. 1998; Douglas et al. 1994; Faragher et al. 1993).In NSW, stocked populations occur in the upper Murray River above the Hume Dam, upper Murrumbidgee River between Adaminaby and Murrells Crossing, near Cooma, middle sections of the Murrumbidgee River from Burrinjuck to Yanco Weir, the Macquarie River near Dubbo and Talbingo Dam in the Kosciusko National Park. The primary stocking sites in NSW include Angle Crossing, Wantabadgery, Collingullie, Narrandera and Yanco in the Murrumbidgee River system and Namina Falls and Devils Elbow in the Macquarie River System. To date, recruitment of stocked populations has been detected in the Murrumbidgee River at Angle Crossing and Narrandera (Gilligan 2005).Historic Distribution:Trout Cod were once widespread throughout the southern tributaries of the Murray-Darling system, including tributaries of the Murray River in Victoria, the Murrumbidgee (including upland tributaries in the ACT), and the upper half of the Macquarie River (NSW DPI 2005). In 1971, Lake (1971) noted that the species was extremely rare upstream of the Murray River at Yarrawonga, where it has been common 20 years before. Except for the first officially reported Trout Cod and one other unconfirmed report, there have been no further documented reports of Trout Cod occurring naturally in the Macquarie River system. Trout Cod have never been recorded in the Lachlan River (Douglas et al. 1994), however they must have occurred historically in this system as their distribution includes both neighbouring rivers to the north and south (NSW DPI 2005).",144.25,-36.72
Caladenia colorata,"Coloured Spider-orchid, Small Western Spider-orchid, Painted Spider-orchid",Endangered,54999,Plantae,Liliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=54999,Orchidaceae,Caladenia,colorata,"The Painted Spider-orchid is a hirsute (hairy), terrestrial herb growing to 5-25 cm in height. Leaves are ovate-lanceolate, densely felted with a red base and grow to 10 cm in length. Flowers are about 5 cm across, generally cream-green with red or purple-brown markings, dark glandular tips to all segments. They are, however, variable and can sometimes be wholly purple-brown. The labellum (lip) is a flat, single lobe with an elongated tip that curls under, margins that are shortly fringed-dentate and a mid-lobe that is usually darker. The dorsal sepal is narrow throughout and erect, and the lateral sepals have a broad, flat, almost horizontal base and narrow pendulous tips. Petals are behind the flower and similar to dorsal and lateral sepals but shorter (Bates 2011; Jones 1991b).",https://data.rbg.vic.gov.au/cip/preview/image/library/38494?maxsize=512,Goods Graham & Maree,"The Painted Spider-orchid grows in sandy, fertile soils but also in rock outcrops and in mallee/broombush associations (Bates 2009). This species grows in woodland dominated by South Australian Blue Gum (Eucalyptus leucoxylon), Pink Gum (E. fasciculosa), Drooping Sheoak (Allocasuarina stricta) and Rottnest Island Pine (Callitris preissii) (Bates 2011; Jones 1991b; Jones 2001 pers. comm.).","The Painted Spider-orchid is known from South Australia (SA) and Victoria. Generally it is known to be absent from high rainfall districts (Bates 2009, 2011).",141.0,-36.8
Caladenia xanthochila,Yellow-lip Spider-orchid,Endangered,55509,Plantae,Liliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=55509,Orchidaceae,Caladenia,xanthochila,"Flowering plant 25 -32 cm tall. Leaf 8 -17 cm long, 6 -10 mm wide. Flowers solitary (rarely 2); perianth segments 2 -5 cm long, creamy yellow to greenish yellow; lateral sepals and petals divergent, drooping; sepals flattened at base, 2.5 -4 mm wide, tapered to a filiform, clubbed tail, clubs 3 -10 mm long, with reddish or purplish, contiguous, sessile glands; petals shorter than sepals, flattened at base, tapered to long acuminate apex, rarely shortly clubbed. Labellum more or less flat, curved forward with apex recurved, lamina ovate, very obscurely 3-lobed, 9 -11 mm long and 7 -9 mm wide (when flattened), pale yellow (very rarely reddish towards apex); marginal calli on lateral lobes club-shaped, to 1.3 mm long (very rarely absent), diminishing in size to a crenulate or entire mid-lobe; lamina calli in 4 or 6 rows, extending over half of lamina, narrow, foot-shaped, to 1 mm long at base of lamina, decreasing in size towards apex. Flowers Sep.",https://data.rbg.vic.gov.au/cip/preview/image/library/117941?maxsize=512,"Barley, A. National Herbarium of Victoria",,,145.3,-38.1
Leucochrysum albicans var. tricolor,"Hoary Sunray, Grassland Paper-daisy",Endangered,56204,Plantae,Magnoliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=56204,Asteraceae,Leucochrysum,albicans,"The Hoary Sunray is a low tufted to mounding perennial straw daisy. It grows to 15 cm tall and flowers in spring and summer (Sinclair 2010). After flowering it dries out to rootstock (Sinclair 2010). The flowerheads are 2-5 cm in diameter and surrounded by numerous white overlapping ovate-oblong bracts, with the outer layer often tinged purple or brown (Sinclair 2010).The stems are branched and woody near the base or can be erect with the older stems spreading horizontally. The young stems are white with woolly hairs. The stems grow 10-40 cm long (Curtis 1963; Tas. DPIPWE 2003a). The leaves are stalkless, between 4-12 cm long and arranged alternately on the stem. They are crowded near the base of the stem and threadlike to almost flat with margins that are bent backwards. Both surfaces are covered in soft cotton like hairs that are white. The older leaves are persistent at the base of the stems (Curtis 1963; Tas. DPIPWE 2003a).The flower heads are solitary and at the ends of long stalks that bear a few small, scattered bracts (leaf-like structures). The outer phyllaries (bracts of the flower) are shorter than the inner ones, oblong shaped and very thin and clear. The inner phyllaries are between 18-20 mm long and have narrow-oval thin blades, which are white or tipped with reddish purple. The florets contain both sexes. The second whorl of floral leaves is greenish-yellow and shorter than the phyllaries. Flowering occurs in November-January (Curtis 1963; Tas. DPIPWE 2003a).The fruits are brown, ovoid, 2-3 mm long, with 14-20 pappus bristles (Wilson 1992a). The fruit is a small, dry structure with leathery walls. The fruit is hairless and the pappus (ring of scales or hairs found at the top of the fruit) is not joined at the base, rather it is slightly thickened towards the tip and feather-like (Curtis 1963; Tas. DPIPWE 2003a).",https://data.rbg.vic.gov.au/cip/preview/image/library/93909?maxsize=512,Marc Freestone,"Habitat characteristics: The Hoary Sunray occurs in a wide variety of grassland, woodland and forest habitats, generally on relatively heavy soils (Sinclair 2010). Plants can be found in natural or semi-natural vegetation and grazed or ungrazed habitat. Bare ground is required for germination. The unpalatability of this species is likely to protect it in heavily grazed areas where patches of bare ground are likely to develop, favouring recruitment (Gilfedder & Kirkpatrick 1994d, 1994e). Tasmania: In Tasmania, the Hoary Sunray has a broad climatic and ecological range, occurring in temperate grassy habitats on clay loam soils (Gilfedder 1991a; Gilfedder & Kirkpatrick 1994d, 1994e). Sites range from 60ÃÂ1160 m altitude, with annual rainfall varying from 450 mm in the midlands to 2000 mm (occasionally 3000 mm) in the north-west (Sinclair 2010). There is a considerable area of potentially suitable habitat for Hoary Sunray in Tasmania (Gilfedder & Kirkpatrick 1994d). The species occurs in eight of the grassland and grassy woodland communities described for Tasmania (Gilfedder & Kirkpatrick 1994d). The largest populations of Hoary Sunray occur on gentle slopes on fertile clay-loam soils associated with limestone. It is absent from the low fertility soils derived from quartzite and conglomerate that are widespread in western Tasmania (Gilfedder & Kirkpatrick 1994d). ","The Hoary Sunray occurs from Queensland to Victoria and in Tasmania. Records from Queensland are historic, and the species most currentÃÂ northern occurrence is Goulburn, NSWÃÂ (Sinclair 2010).",142.4167,-37.1667
Pterostylis basaltica,Basalt Greenhood,Endangered,56506,Plantae,Liliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=56506,Orchidaceae,Pterostylis,basaltica,"Flowering plant to 25 cm tall, stem leaves 3 -5, closely sheathing. Rosette leaves 8 -15, elliptic, 1.5 -2.8 cm long, 6 -9 mm wide. Flowers 1 -15, c. 1.4 cm long, transparent with green or greenish-brown markings and suffusions; dorsal sepal with a straight or upcurved filiform point 6 -9 mm long; lateral sepals deflexed, conjoined part broadly ovate in outline when flattened, flat or shallowly concave, margins slightly incurved, sparsely ciliate, free points filamentous, 12 -15 mm long, deflexed, nearly parallel, c. 5 mm apart at the tips; petals with a poorly developed proximal flange. Labellum narrow-ovate, 4.5 -5.5 mm long, c. 3 mm wide, brownish, thick; marginal hairs 6 -8 pairs, to 3 mm long, white, spreading, basal lobe swollen, whitish, with 4 hairs c. 1.5 mm long. Flowers Nov. -Jan.",https://data.rbg.vic.gov.au/cip/preview/image/library/128931?maxsize=512,"Barley, A. National Herbarium of Victoria",,,142.94805559999998,-37.907777799099996
Craterocephalus fluviatilis,Murray Hardyhead,Endangered,56791,Animalia,Actinopterygii,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=56791,Atherinidae,Craterocephalus,fluviatilis,"The Murray Hardyhead is a small, moderately deep bodied fish which grows to a maximum length of 76 mm, but is commonly 40-65 mm. Males have been recorded at 27-34 mm and females at 41-43 mm caudal fork length (Backhouse et al. 2008; Lintermans 2007). Its body is predominantly luminescent silver to dark golden dorsally, with a distinct mid-lateral stripe, and a pale abdomen. It has a small mouth with protrusible lips, a restricted gape (Backhouse et al. 2008; FSC 2008a), and a single row of small teeth on the anterior part of both jaws (Crowley & Ivantsoff 1990).The species is usually found in schools of distinct size classes: juveniles are found throughout lakes, in open areas associated with edge structure; and adults have been observed over shallow habitats including open sand banks (Lintermans 2007).",https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/FMIB_45627_Craterocephalus_fluviatilis.jpeg/220px-FMIB_45627_Craterocephalus_fluviatilis.jpeg,Edgar Ravenswood Waite,"The distribution of the Murray Hardyhead is characteristically patchy and fragmented according to availability of suitable habitat (Backhouse et al. 2008). Salinity may contribute to fragmentation of hardyhead populations in the River Murray. Salinity affects habitat complexity, the incidence of parasites and affects the metabolism of fish through the physiological consequences of changes in the osmotic environment (e.g. adjustments in osmoregulation or oxygen consumption). Spatial differences in salinity, therefore, could segregate fish species (Wedderburn 2008; Wedderburn et al. 2008b).","The Murray Hardyhead is endemic to lowland floodplains of the Murray and Murrumbidgee river systems of the Murray Darling Basin. Although historically common, its range has declined substantially since the 1950s, and half of known subpopulations in 2000 were extinct by 2009 (TSSC 2012). In 2008, the lower Murray River region had the largest, most genetically diverse of all subpopulations and all other subpopulations were effectively isolated from one another (Backhouse et al. 2008).",143.783,-35.5327
Crinia sloanei,Sloane's Froglet,Endangered,59151,Animalia,Amphibia,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=59151,Myobatrachidae,Crinia,sloanei,"Sloane's Froglet is a small ground-dwelling frog belonging to the family Myobatrichidae. This species superficially resembles other frogs of the genus Crinia, but it can be readily identified by its physical characteristics and call. C. sloanei shows far less variation in back colour pattern than other Crinia species, having a mustard yellow or greyish back with large patches of darker pigment over the body. The throat of males is greyish green. The call is described as a short metallic 'chick chick chick chick' repeated frequently.",https://www.environment.nsw.gov.au/threatenedspeciesapp/ImageHandler.ashx?graphicsId=43138,Dave Hunter,,,145.17,-36.6
Stipiturus mallee,Mallee Emu-wren,Endangered,59459,Animalia,Aves,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=59459,Maluridae,Stipiturus,mallee,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Mallee_Emuwren_%28Stipiturus_mallee%29_%288079650268%29.jpg/220px-Mallee_Emuwren_%28Stipiturus_mallee%29_%288079650268%29.jpg,Ron Knight,,,141.6,-35.2
Eucalyptus alligatrix subsp. limaensis,Lima Stringybark,Endangered,64340,Plantae,Magnoliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=64340,Myrtaceae,Eucalyptus,alligatrix,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Eucalyptus_alligatrix_Gardenology.org-IMG_9342_rbgm10dec.jpg/220px-Eucalyptus_alligatrix_Gardenology.org-IMG_9342_rbgm10dec.jpg,Raffi Kojian,,,145.99219,-36.74897
Eulamprus tympanum marnieae,"Corangamite Water Skink, Dreeite Water Skink",Endangered,64487,Animalia,Reptilia,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=64487,Scincidae,Eulamprus,tympanum,,http://www.reptarium.cz/content/photo_rd_04/Eulamprus-tympanum-03000032020_01.jpg,Raz Martin,"Found in grassy open woodland and cleared pastures dotted with ephemeral swamps and lakes, on rocky basaltic soils (Cogger et al. 1993). Within these areas, the lizards inhabit rocky mounds or ""stony rises"", sheltering in rock crevices and man-made drystone walls (Cogger et al. 1993; Hutchinson & Rawlinson 1995). Deep rock crevices may provide moist cover during the dry summer (Hutchinson & Rawlinson 1995).",,142.871,-37.7038
Prasophyllum correctum,Gaping Leek-orchid,Endangered,64533,Plantae,Liliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=64533,Orchidaceae,Prasophyllum,correctum,"The Gaping Leek-orchid is a deciduous, tuberous terrestrial herb with a flowering stem that grows to 15-47 cm (with an average of 32.5 cm) in height. The species has a single, hollow, terete (cylindrical, but slightly tapering) leaf that grows to 11-40 cm in length, and 0.5-4.5 mm in width. The flowering stem emerges from a split in the leaf, which grows approximately 1 cm from the ground. The species produces 5-27 yellow-green flowers, some with pale brown stripes, which are arranged in an open spike. The labellum (lip) is ovate, with a short basal claw, is recurved at right angles near the centre and grows to 5 mm in length. The dorsal sepal and petals are approximately 8 mm in length, slender and widely spreading; and the lateral sepals are long, erect with incurved margins and grow to 10 mm in length. The callus is channelled, raised, fleshy, broad at the base and extends almost to the apex of the labellum. Pollina can be seen hanging from the rostellum (small beak-like projection) by a thread of tissue (Kohout & Coates 2010; Hoey & Lunt 2003).",https://data.rbg.vic.gov.au/cip/preview/image/library/69733?maxsize=512,Jeff Jeanes ,"The Gaping Leek-orchid occurs in the Central Gippsland Plains Grassland community, the Forest Red Gum (Eucalyptus tereticornis) Grassy Woodland community and the She-oak (Allocasuarina littoralis) Grassy Woodlands community (Kohout & Coates 2010; Hoey & Lunt 2003). The first two communities are both listed as Threatened under the Flora and Fauna Guarantee Act 1988 (Kohout & Coates 2010). The orchid's habitat is also listed under the EPBC Act as the Critically Endangered Gippsland Red Gum (Eucalyptus tereticornis subsp. mediana) Grassy Woodland and Associated Native Grassland (TSSC 2008adv).Dominant grasses where the Gaping Leek-orchid occur include Kangaroo Grass (Themeda triandra) and Poa clelandii, with a diverse assemblage of inter-tussock species including Yellow Buttons (Chrysocephalum apiculatum), Common Billy-buttons (Craspedia variabilis), Milkmaids (Burchardia umbellata), Bulbine Lily (Bulbine bulbosa), Scaly Buttons (Leptorhynchos squamatus), Chocolate Lily (Dichopogon strictus), Twining Fringe-lily (Thysanotus patersonii), Blue Grass-lily (Caesia calliantha) and Spiny-headed Mat-rush (Lomandra longifolia). Shrubs are predominantly Grey Parrot-pea (Dillwynia cinerascens), Woolly Grevillea (Grevillea lanigera) and Common Riceflower (Pimelea humilis). Associated orchid taxa include Purple Diuris (Diuris punctata), Blotched Diuris (Diuris sp. aff. dendrobioides), Small Snake Orchid (Diuris chryseopsis), Tiger Orchid (Diuris sulphurea), Common Onion Orchid (Microtis unifolia), Brown Beaks (Lyperanthus suaveolens) and the Slender Sun Orchid (Thelymitra pauciflora) (Kohout & Coates 2010; Hoey & Lunt 2003).","This species is known only from two populations in the Gippsland Plain Natural Region ofÃÂ eastern Victoria (Conn 1993;ÃÂ Jones 2003; Kohout & Coates 2010; Hoey & Lunt 2003). The two small Victorian populations are located beside the Melbourne to Bairnsdale railway line, about 4 km east-north-east of Munro and about 5 kmÃÂ east-north-east of Fernbank respectively (Coates et al. 1999; Jones 2003).",147.18333333299998,-37.9166666667
Pterostylis valida,Robust Greenhood,Critically Endangered,64598,Plantae,Liliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=64598,Orchidaceae,Pterostylis,valida," Pterostylis valida is a distinctive orchid with small underground tubers. The species is recognised by its stout appearance and large greenish flowers that have narrow, curved lateral sepals with sparsely hairy margins (Backhouse & Jeanes 1995). The leaves are either broad and clustered in a basal rosette or narrow and stem-clasping. There are four to eight oval-shaped leaves, approximately 2 cm long and 1.2 cm wide, with short leaf-stalks. The leaves are sometimes absent at the flowering stage (Backhouse & Jeanes 1995).There are 2-6 flowers, up to 2 cm long, on short, stout flower-stalks. The flowers are translucent white with green stripes and suffusions. The narrow fleshy labellum (or lip), up to 7 mm long, has several pairs of long marginal hairs and a smooth basal mound (Backhouse & Jeanes 1995). The dorsal sepal and lateral petals curve inwards to form a hood. The fruit are a capsule (Leigh et al. 1984).",https://data.rbg.vic.gov.au/cip/preview/image/library/2247?maxsize=512,Geoff Lay,"In the Nardoo Hills reserve, the Robust Greenhood occurs in grassy box woodland (dominated by Yellow Box (Eucalyptus melliodora) and Grey Box (E. microcarpa)) (Foreman 2011). The type location is a rocky, granite slope with shallow pockets of soil in open woodland (Backhouse & Jeanes 1995; Victorian Scientific Advisory Committee 1999).","The Robust Greenhood is endemic to Victoria where it occursÃÂ at Nardoo Hills, 100 kmÃÂ from Bendigo. Nardoo Hills is an 817 ha conservation reserve managed by Bush Heritage Australia (Middleton 2010). The reserve occurs in a broader area of contiguous, largely protected habitat of the Wedderburn area.",143.8,-36.5
