Scientific_Name,Common_Name,Threatened_Status,Listed_SPRAT_TaxonID,Kingdom,Class,Profile,Family,Genus,Species,Description,Image,Image_Author,Habitat,Australian_Distribution,Longitude,Latitude
Leiocarpa gatesii,Wrinkled Buttons,Vulnerable,76212,Plantae,Magnoliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=76212,Asteraceae,Leiocarpa,gatesii,"Short-lived perennial, 10 -20 cm high; stems branched at or near base, ascending, white-cottony. Leaves linear to narrow-oblanceolate, 2 -25 mm long, 1 -4 mm wide, reducing gradually toward capitulum, acute, mucronate, upper surface with scattered arachnoid and septate-papillose hairs, lower surface densely cottony, but with underlying septate hairs, margins undulate. Capitula campanulate to broadly hemispherical, c. 1 -1.5 cm diam.; outer involucral bracts linear, acuminate, golden, laciniate toward apex, lower margins cottony-ciliate; inner bracts linear, herbaceous and cottony-ciliate for the greater part, tip scarious, golden, laciniate; florets yellow. Cypselas oblong-quadrangular, c. 1 -1.5 mm long, glabrous; pappus white, bristles 16 -24 (fewer in female florets), barbellate tending to plumose at tips, 4 -5 mm long. Flowers Dec. -Apr.( -Jun.).",https://data.rbg.vic.gov.au/cip/preview/image/library/124576?maxsize=512,Jeff Jeanes,,,143.9716422256,-38.5428694186
Caladenia ornata,Ornate Pink Fingers,Vulnerable,76213,Plantae,Liliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=76213,Orchidaceae,Caladenia,ornata,"Flowering plant slender, 10 -18 cm tall. Leaf linear, 9 -15 cm long, shorter than flowering stem, 2 -3 mm wide. Flowers 1 or 2, bright pink, centre sometimes paler pink or whitish; ovary 5 -10 mm long; perianth segments mostly greenish pink on outside, with numerous sessile and stalked glands; dorsal sepal erect, linear, 9 -14 mm long, 2 -4 mm wide, usually more than 3 times as long as broad, apex bluntly acute to acute; lateral sepals often fused at the base, free section parallel to spreading slightly, sometimes slightly asymmetric, lanceolate, 10 -15 mm long, 4 -5 mm wide; petals spreading, 8 -12 mm long, 4 -5 mm wide. Labellum sessile, 3-lobed, 5 -6 mm long, 6 -8 mm wide (when flattened), dark pink with dark red transverse bars; lateral lobes prominent, broad, margins entire, anterior margin rounded; mid-lobe small, recurved, triangular, usually about same length (when straightened) as lateral lobes, toothed, cream or yellow at apex; lamina calli in 2 rows up to base of mid-lobe, stalked and clubbed, yellow. Column incurved, narrowly winged, barred with dark-red; anther with a long point. Flowers Oct. -Dec.",https://data.rbg.vic.gov.au/cip/preview/image/library/93640?maxsize=512,Marc Freestone,,,141.5167,-38.2167
Xerochrysum palustre,"Swamp Everlasting, Swamp Paper Daisy",Vulnerable,76215,Plantae,Magnoliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=76215,Asteraceae,Xerochrysum,palustre,"Swamp Everlasting is a perennial, erect herb growing to 30-100 cm tall. Leaves are narrow, alternate, sessile, partially stem-clasping and lanceolate, to 10 cm x 0.8 cm, and more or less hairless except for cobweb-like hairs along their margins. The large yellow 'daisy' flowers are up to 50 mm across, terminal at the ends of branches, and consist of numerous small tubular florets in a central 'button', surrounded by a ray of numerous overlapping, broad papery bracts. The fruit is a narrow, dry seed to 3 mm long with a crown of yellow bristles about twice the length of the seed. Plants are rhizomatous in habit (Flann 1998; Walsh & Entwisle 1999 cited in Vic. DSE 2011i).",https://data.rbg.vic.gov.au/cip/preview/image/library/94311?maxsize=512,Marc Freestone,"Swamp Everlasting grows in wetlands including sedge-swamps and shallow freshwater marshes, often on heavy black clay soils. Commonly associated genera include Swamp Wallaby-grasses (Amphibromus spp.), Twig-sedges (Baumea spp.), Sedges (Carex spp.), Chorizandra, Billy-buttons (Craspedia spp.), Spike-sedges (Eleocharis spp.), Club-sedges (Isolepis spp.), Blowngrasses (Lachnagrostis spp.), Sword-sedges (Lepidosperma spp.), Water-milfoils (Myriophyllum spp.), Common reed (Phragmites australis), Kangaroo grass (Themea triandra) and Villarsia. Plants have been seen growing in 1 m of water on French Island (Gordes pers. comm. 2006 cited in Vic. DSE 2008ag) areas of native grassland and heath communities. At higher altitudes in NSW it also grows in Sphagnum moss bogs (Miles 2003 cited in Vic. DSE 2008ag).  ","Swamp Everlasting is endemic to south-eastern Australia, where it is widely distributed from south-eastern New South Wales through Victoria to north-eastern Tasmania. In New South Wales it occurs as far north as the Southern Tablelands and ranges up to about 1300 m altitude. In Victoria, the species is widely but patchily distributed from the South Australian border to near Bairnesdale, generally below 500 m altitude (Walsh & Entwisle 1999 cited in Vic. DSE 2011i).",142.06898,-38.25698
Rostratula australis,Australian Painted Snipe,Endangered,77037,Animalia,Aves,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=77037,Rostratulidae,Rostratula,australis,"The Australian Painted Snipe is a stocky wading bird around 220 -250 mm in length with a long pinkish bill. The adult female, more colourful than the male, has a chestnut-coloured head, with white around the eye and a white crown stripe, and metallic green back and wings, barred with black and chestnut. There is a pale stripe extending from the shoulder into a V down its upper back. The adult male is similar to the female, but is smaller and duller with buff spots on the wings and without any chestnut colouring on the head, nape or throat (D. Ingwersen 2007, pers. comm.; NSW NPWS 2006).This species is generally seen singly or in pairs, or less often in small flocks (Marchant & Higgins 1993). Flocking occurs during the breeding season, when adults sometimes form loose gatherings around a group of nests. Flocks can also form after the breeding season, and at some locations small groups regularly occur. Groups comprising of a male and up to six offspring have been observed (D. Ingwersen 2007, pers. comm.; Marchant & Higgins 1993).",https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Australian_Painted-Snipe_female_Nov02.JPG/220px-Australian_Painted-Snipe_female_Nov02.JPG,Aviceda,"The Australian Painted Snipe generally inhabits shallow terrestrial freshwater (occasionally brackish) wetlands, including temporary and permanent lakes, swamps and claypans. They also use inundated or waterlogged grassland or saltmarsh, dams, rice crops, sewage farms and bore drains. Typical sites include those with rank emergent tussocks of grass, sedges, rushes or reeds, or samphire; often with scattered clumps of lignum Muehlenbeckia or canegrass or sometimes tea-tree (Melaleuca). The Australian Painted Snipe sometimes utilises areas that are lined with trees, or that have some scattered fallen or washed-up timber (Marchant & Higgins 1993).Australian Painted Snipe breeding habitat requirements may be quite specific: shallow wetlands with areas of bare wet mud and both upper and canopy cover nearby. Nest records are all, or nearly all, from or near small islands in freshwater wetlands (D. Rogers 2002, pers. comm.), provided that these islands are a combination of very shallow water, exposed mud, dense low cover and sometimes some tall dense cover (Rogers et al. 2005). The Australian Painted Snipe has also been recorded nesting in and near swamps, canegrass swamps, flooded areas including samphire, grazing land, among cumbungi, sedges, grasses, salt water couch (Paspalum), saltbush (Halosarcia) and grass, also in ground cover of water-buttons and grasses, at the base of tussocks and under low saltbush (Marchant & Higgins 1993). One nest has been found in the centre of a cow-pat in a clump of long grass (Marchant & Higgins 1993). The nest is usually placed in a scrape in the ground (Pringle 1987), and either has scant lining or is a shallow bowl-shaped nest of dry grass or other plant material (Marchant & Higgins 1993). The closely related Rostratula benghalensis nests on the ground, sometimes on low hummocks or mounds, normally concealed in thick marshy vegetation. They sometimes nest in more open aquatic environments e.g. on a dense mat of floating water weed. Nests are usually lined with leaves and stems, and are occasionally built up with interwoven plant material, but infrequently bare (del Hoyo et al. 1996). The Australian Painted Snipe can use modified habitats, such as low-lying woodlands converted to grazing pasture, sewage farms, dams, bores and irrigation schemes (Marchant & Higgins 1993), however they do not necessarily breed in such habitats (D. Rogers 2002, pers. comm.). The Australian Painted Snipe loafs on the ground under clumps of lignum, tea-tree and similar dense bushes (Marchant & Higgins 1993). This species has been recorded foraging under clumps of tea-trees (Leach et al. 1987) but most records are from daytime roost sites and the foraging habitat requirements of this species are not well understood and may be quite specific (D. Rogers 2002, pers. comm.).This species requires suitable wetland areas even in drought conditions. The species can move to suitable habitat if necessary (Marchant & Higgins 1993).The Australian Painted Snipe is not known to associate with any other species or subspecies of fauna or flora that are listed as threatened under the EPBC Act. ","The Australian Painted Snipe has been recorded at wetlands in all states of Australia (Barrett et al. 2003; Blakers et al. 1984; Hall 1910b). It is most common in eastern Australia, where it has been recorded at scattered locations throughout much of Queensland, NSW, Victoria and south-eastern South Australia. It has been recorded less frequently at a smaller number of more scattered locations farther west in South Australia, the Northern Territory and Western Australia (Barrett et al. 2003; Blakers et al. 1984; Marchant & Higgins 1993; Rogers et al. 2005). It has also been recorded on single occasions in south-eastern Tasmania (Hall 1910b) and at Lord Howe Island (NSW NPWS 1999b).The extent of occurrence of the Australian Painted Snipe is estimated, with low reliability, to be 4 500 000 kmÂ² (Garnett & Crowley 2000). A comparison of recent and historical records published in Rogers and colleagues (2005) provides no compelling evidence of a change in the extent of occurrence. The extent of occurrence is accordingly suspected to be stable at the present time (Garnett & Crowley 2000).The area of occupancy of the Australian Painted Snipe is estimated, with low reliability, to be 1000 kmÂ² (Garnett & Crowley 2000). The area of occupancy has undoubtedly declined as approximately 50% of wetlands in Australia have been removed since European settlement (Environment Australia 1997). It is difficult to pinpoint locations of decline because the Australian Painted Snipe has been recorded in recent years at scattered sites throughout much of its historical range, and is recorded only infrequently at most sites, the latter making it difficult to determine if its absence from a site is temporary or permanent (Lane & Rogers 2000; Rogers et al. 2005). A comparison of recent and historical records published in Rogers and colleagues (2005) shows that there have not been any recent records of the Australian Painted Snipe from north-western NSW, or from a number of scattered other locations from which historical records were obtained. Rogers and colleagues (2005) also state that there have been no recent records from south-central Queensland. In 2007, however, a female was observed at a nest in the Diamantina Channel country, and an unconfirmed report was received from the Longreach area in the same year (D. Ingwersen 2007, pers. comm.). The Australian Painted Snipe has also been recorded at several new locations in recent years (Rogers et al. 2005), but these are fewer in number than the locations that have seemingly been abandoned. A substantial decline in the overall reporting rate of the snipe since the 1950s, despite an increase in survey effort in recent decades, further suggests that the snipe is now less widespread than it once was (Lane & Rogers 2000; Rogers et al. 2005). In light of this evidence, the area of occupancy is suspected to be decreasing at the present time (Garnett & Crowley 2000).",144.8,-37.72
Psophodes leucogaster,Mallee Western Whipbird,Vulnerable,81025,Animalia,Aves,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=81025,Psophodidae,Psophodes,leucogaster,"The Western Whipbird (eastern) is about 20 to 25 cm long and has a mass of around 47 g (Higgins & Peter 2002). It is a distinctive bird, with a short triangular crest, a short and stout bill, long and powerful legs, short rounded wings, and a long graduated tail. It is mostly greyish-olive to olive above, with a prominent white stripe down each cheek and a black chin and throat, and grey to olive below, with a broad white stripe down the centre of the breast and belly (Higgins & Peter 2002; Schodde & Mason 1999). It has dull red irides, a narrow ring of grey skin around each eye, a grey-black to black bill, and dark grey legs and feet. The sexes are alike, but juvenile birds can be distinguished from the adults by the absence of the black and white colouring on the cheeks, chin and throat (Higgins & Peter 2002). The Western Whipbird (eastern) usually occurs singly or in pairs (Carpenter & Matthew 1986; Howe & Ross 1933; Hunt 1976; McNamara 1966; Woinarski et al. 1988), or sometimes in small groups of three or four birds (Condon 1966).",https://i.pinimg.com/originals/40/b0/c9/40b0c91ef5647cbdf685d815068d7035.jpg,Drew Fulton,"The Western Whipbird (eastern) inhabits mallee and thicket vegetation in coastal and inland areas of southern South Australia (Baker-Gabb in prep.). It usually occurs in habitats that have an open layer of mallee about 3Ã¢ÂÂ5 m tall and an understorey of dense shrubs about 1.5Ã¢ÂÂ2 m tall (Woinarski et al. 1988). It occurs in mallee scrub on sand flats, dunes and limestone that consists of an overstorey of mallee eucalypts such as Lerp Mallee (Eucalyptus incrassata), Red Mallee (E. socialis), Narrow-leaved Mallee (E. foecunda), White Mallee (E. dumosa), Soap Mallee (E. diversifolia) or Giant Mallee (E. oleosa). This habitat is characterised by a dense species-rich heath understorey of shrubs including Dryland Teatree (Melaleuca lanceolata), Broom Honey-myrtle (M. uncinata), Baeckea behrii, Desert Banksia (Banksia ornata), Mallee Pine (Callitris verrucosa), Desert Hakea (Hakea muelleriana), Leptospermum coriaceum, species of Allocasurina, and Porcupine Grass (Triodia irritans) (Carpenter & Matthew 1986; Condon 1966; Higgins & Peter 2002; Howe & Ross 1933; Hunt 1976; Hunt & Kenyon 1970; McGilp & Parsons 1939; Woinarski et al. 1988). It also occurs in thickets of Acacia (Condon 1966).The structure of the habitat appears to be more important in determining suitability than the species composition (Smith 1991b) and the frequency of wildfire has an important role in maintaining a habitat structure that is suitable for the Western Whipbird (eastern) (Baker-Gabb in prep.; Woinarski et al. 1988). The Western Whipbird (eastern) has been recorded in habitats that were last burnt less than two years earlier, and in habitats that were last burnt forty or more years ago, but most habitats that are occupied have a post-fire age of 10 to 25 years (Clarke 2005b; Higgins & Peter 2002; Woinarski et al. 1988).The Western Whipbird (eastern) is said to associate with the Red-lored Whistler (Pachycephala rufogularis) (Hunt & Kenyon 1970), which is listed as Vulnerable under the EPBC Act. It also occurs in areas inhabited by the Malleefowl (Leipoa ocellata) and Regent Parrot (eastern) (Polytelis anthopeplus monarchoides) both listed as Vulnerable under the EPBC Act and the Black-eared Miner (Manorina melanotis) and Mallee Emu-wren (Stipiturus mallee)  (Baker-Gabb in prep.) listed as Endangered under the EPBC Act.","The Western Whipbird (eastern) occurs in three isolated regional populations in southern South Australia: the first on the southern Eyre Peninsula; the second on the south-western Yorke Peninsula; and the third in the Murray-Mallee region of south-eastern South Australia (perhaps extending across the border to western Victoria). It may also occur in a fourth isolated population in north-western Victoria (Schodde & Mason 1991, 1999). The population on the Eyre Peninsula is restricted to sites around Coffin Bay National Park and Lincoln National Park (Barrett et al. 2003; Blakers et al. 1984; Carpenter et al. 2003; Garnett & Crowley 2000; McNamara 1966; Rogers 2003). The population on the Yorke Peninsula is mainly confined to Innes National Park (Barrett et al. 2003; Blakers et al. 1984; Condon 1966; Mack 1967; Rogers 2003) and Warrenben Conservation Park (Higgins & Peter 2002). The population in the Murray-Mallee region occurs at scattered sites from Billiatt Conservation Park south to Ninety-Mile Plain, Mount Rescue Conservation Park, Ngarkat Conservation Park and Comet Bore; and at several sites further west (Barrett et al. 2003; Blakers et al. 1984; Carpenter & Matthew 1986; Carpenter et al. 2003; Glover 1969; Hatch 1977; Rogers 2004; Woinarski et al. 1988). The population could also extend to sites across the border in western Victoria, from where there are historical records around Manya and Murrayville (Bryant 1938; Chisholm 1946; Howe & Burgess 1942; Howe & Ross 1933) and at Red Bluff and Moonlight Tank (Hunt 1976; Hunt & Kenyon 1970).",,
Euastacus bispinosus,"Glenelg Spiny Freshwater Crayfish, Pricklyback",Endangered,81552,Animalia,Malacostraca,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=81552,Parastacidae,Euastacus,bispinosus,"The Glenelg Spiny Freshwater Crayfish is a large, long-lived freshwater crayfish, which is distinguished by its robust claws and spiny carapace (main body) (Morgan 1986). This species is commonly olive green in colour, sometimes brown, with splashes of red colouration on the joints of their claws and legs. They are known to grow up to at least 130 mm OCL (occipital carapace length; length between eye and end of main body segment) and up to 1.1 kg in weight (Morgan 1986).",https://lh3.googleusercontent.com/proxy/TsTHmSFVzaikonR3FUda3OPmtF13FflTiuYVYvA5xbz44KjIZoFrsmEq-49o4w06JWIrHsCyZZ6GfUQBbgPgRP8k5o6LrN2iCsg,Keith A. Crandall,"Glenelg Spiny Freshwater Crayfish is considered a specialist species with typically low tolerance to environmental conditions (namely dissolved oxygen concentrations), ensuring that species requires specific habitat requirements. As with other Euastacus species, Glenelg Spiny Freshwater Crayfish have a preference for permanently-flowing, cool (and shaded) and well-oxygenated water (Morgan 1986; Morgan 1997). Other habitat requirements vary across Victorian and South Australian populations. The poorly understood flow requirements of the species have recently been explored (Whiterod et al. 2014b)","The Glenelg Spiny Freshwater Crayfish is endemic to Australia, occurring across the Glenelg River Basin and associated tributaries and several spring-fed coastal streams (termed karst rising springs, KRS) in south-east South Australia (Riek 1969; Morgan 1986). The species has also been recorded in the Fitzroy River Basin in Victoria, and two isolated sinkholes (Hammer & Roberts 2008; Whiterod et al. 2014) and Mosquito Creek outside the âcoreâ extent of occurrence, which may be the results of translocations. The species' range is known to reach elevations of 320 m above sea-level (Riek 1969; Morgan 1986), but probably reaches higher elevations in the Grampians (Van Praagh 2003).",141.3178,-38.1089
Caladenia sp. Kilsyth South (G.S.Lorimer 1253),Kilsyth South Spider-orchid,Critically Endangered,82021,Plantae,Liliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=82021,Orchidaceae,Caladenia,sp. Kilsyth South (G.S.Lorimer 1253),,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/SouthKilsythSpiderOrchid_02.JPG/800px-SouthKilsythSpiderOrchid_02.JPG,Elena Bakharev,,,,
Argyrotegium nitidulum,Shining Cudweed,Vulnerable,82043,Plantae,Magnoliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=82043,Asteraceae,Argyrotegium,nitidulum,"Mat-forming perennial 1 -3 cm high, with thick, branching stems. Leaves sessile, crowded toward branch-tips, the dead remains persisting on older stems, oblong or narrowly obovate, 5 -7 mm long, 2 -3 mm wide, surfaces densely felted, silvery or new growth yellowish. Inflorescence a single capitulum, terminal on branches, sessile at anthesis, sometimes developing a slender peduncle to c. 3 cm long in fruit. Capitulum cylindric or narrowly cup-shaped; inner bracts c. oblong, 7 -9 mm long, obtuse, hyaline to pale translucent brown in the upper half; bisexual florets 4 -10. Cypselas 1.3 -1.5 mm long, smooth and glabrous Flowers Dec. -Jan.",https://data.rbg.vic.gov.au/cip/preview/image/library/3997?maxsize=512,Geoff Lay,,,147.3407,-36.833929
Diomedea antipodensis gibsoni,Gibson's Albatross,Vulnerable,82270,Animalia,Aves,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=82270,Diomedeidae,Diomedea,antipodensis,"Gibson's Albatross is very similar to the Wandering Albatross in appearance. Adults have a white or pale back that extends along the dorsal surface of the wings near the body. The dorsal wing surface has a black trailing edge, black remiges and mottled white patches on black primary coverts. The ventral wing surface is white with a dark trailing edge. The white tail has black edges, except in fully grown males. Females are slightly smaller and duller than males, with greyer fine barring and/or a pink wash over the neck and breast. Up close, the bill is large, shapely, and pale-flesh coloured; and the white plumage of the head and body has very fine grey barring (Pizzey & Knight 1999).",https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Diomedea_gibsoni_-_SE_Tasmania.jpg/220px-Diomedea_gibsoni_-_SE_Tasmania.jpg,JJ Harrison,"Gibson's Albatross is marine, pelagic and aerial. In the Antarctic, it occurs in open water, and rarely enters the belt of icebergs region (Falla 1937a; Hicks 1973). In late summer, it may approach the edge of the pack-ice (Darby 1970).","In Australian territory, Gibson's Albatross has been recorded foraging between Coffs Harbour, NSW, and Wilson's Promontory, Victoria (Garnett & Crowley 2000). Males and females appear to use different foraging areas, with females frequenting the Tasman Sea in the vicinity of 40Â° S, while males either disperse westwards at lower latitudes or north-east towards the mid-Pacific Ocean (EA 2001f).",,
Anthochaera phrygia,Regent Honeyeater,Critically Endangered,82338,Animalia,Aves,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=82338,Meliphagidae,Anthochaera,phrygia,"The neck and head are glossy black. The breast is covered with contrasting pale yellow speckles, and the feathers in the tail and wings are black and bright yellow.",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Regent_honeyeater.jpg/220px-Regent_honeyeater.jpg,Jss367,,,,
Thalassarche cauta steadi,White-capped Albatross,Vulnerable,82344,Animalia,Aves,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=82344,Diomedeidae,Thalassarche,cauta,"The White-capped Albatross has a grey back and wings; faint or absent greyish wash on cheeks; and a white head, neck and rump. The underwing is mostly white with a narrow black margin and a small dark notch at the wing-pit. The bill is pale greyish straw colour, with a yellowish tip (Pizzey & Knight 1999). There is also a thin black eyebrow and a delicate, grey wash over the face.",https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/White-capped_Albatross_%288076884678%29.jpg/220px-White-capped_Albatross_%288076884678%29.jpg,Ron Knight,"The White-capped Albatross is a marine species and occurs in subantarctic and subtropical waters. It reaches tropical areas associated with the cool Humboldt Current off South America (Marchant & Higgins 1990). It is unknown what sea-surface temperatures this subspecies prefers; however, in the southern Indian Ocean it has been observed in waters of 6.4Ã¢ÂÂ13.5 Â¡C (Rand 1963).","The White-capped Albatross is probably common off the coast of south-east Australia throughout the year. This species is similar to the Shy Albatross and can be difficult to identify, especially at sea and as a juvenile (Environment Australia 2001f; Gales 1993; Marchant & Higgins 1990). Whilst there has been no specific study, the species has been caught on longline hooks off Tasmania (Gales 1993). It has been observed that juveniles are rare in New Zealand waters, being more common off south-east Australia and South Africa (Marchant & Higgins 1990). Breeding colonies occur on islands south of New Zealand (Double et al. 2003).",,
Thalassarche cauta cauta,Shy Albatross,Vulnerable,82345,Animalia,Aves,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=82345,Diomedeidae,Thalassarche,cauta,"The shy albatross averages 90 to 99 cm (35 -39 in) in length, 220 to 256 cm (87 -101 in) wingspan, and 4.1 kg (9.0 lb) in weight. Alongside its similarly sized sister species, the Salvin's albatross, this species is considered the largest of the mollymawks or the small albatrosses. It is a black, white and slate-grey bird with the characteristic black thumb mark at the base of the leading edge of the underwing. Adults have a white forehead and a crown, which is bordered on the bottom with a dark eyebrow and pale grey face. Its mantle, tail and upperwing are grey-black, and the rest is white. Its bill is grey-yellow with a prominent yellow culmen and yellow tip.",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Thalassarche_cauta_-_SE_Tasmania.jpg/220px-Thalassarche_cauta_-_SE_Tasmania.jpg,JJ Harrison,,,144.545,-38.273
Caladenia cremna,Don's Spider Orchid,Critically Endangered,82403,Plantae,Liliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=82403,Orchidaceae,Caladenia,cremna,,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Caladenia_Crebra.jpg/400px-Caladenia_Crebra.jpg,Terence Doust,"Don's Spider Orchid occurs in Heathy Dry Forest, dominated by Red Stringybark (Eucalyptus macrorhyncha) and Long leaved Box (Eucalyptus goniocalyx) with an understorey dominated by Red Anther Wallaby Grass (Joycea pallida). It occurs on a northerly aspect at approximately 510 m altitude (TSSC 2009cc).","Don's Spider Orchid is endemic to Victoria and is known only from one small population consisting of approximately 18 plants in 2008. It occurs in the Black Range State Forest in north-east Victoria, approximately 60 km south of Wangaratta (TSSC 2009cc).",,
Tecticornia flabelliformis,Bead Glasswort,Vulnerable,82664,Plantae,Magnoliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=82664,Chenopodiaceae,Tecticornia,flabelliformis,"The Bead Glasswort is a small, compact, succulent shrub growing to 30 cm in height and 40 cm in diameter, with ascending branches, (Carter 2010e; Scarlett & Parsons 1993; Wilson 1984). The articles (i.e. segments of jointed stems) of uppermost branches are narrowly egg-shaped to barrel-shaped, 5-10 mm long and 2.5 mm wide, dull or glossy in colour, with blunt lobes that can be almost truncated (shortened or cut off). Margins are entire or minutely and irregularly toothed. Flowers are at the end of branches, and consist of a terminal spike to 5 cm long with opposite bracts free from each other. The margins of bracts are entire or crenulate (tiny notches). The flowers are minute, whitish or pale brown and truncate at the apex so that the flowers seem reduced to stamens or styles protruding from succulent bracts. Seeds are broadly elliptic to squarish, 1.2-1.8 mm long, and fall enclosed in the perianth (outer part of flower). Seeds are mid-brown in colour, generally smooth, with several rows of minute tubercules around the margins (Carter 2010e).",https://data.rbg.vic.gov.au/cip/preview/image/library/79076?maxsize=512,Walsh Neville,"Bead Glasswort plants generally occur on the margins of salt lakes, saline flats, evaporation pans and coastal salt marshes over gypsum deposits (SA DEH 2008e; Scarlett & Parsons 1993). It is also reported from directly behind coastal dunes (Coleman & Cook 2009). Habitat preferences of the Bead Glasswort include occurrence on periodically (but not regularly) inundated depressions, with a preference for soils with high clay content rather than peaty or sandy/shell soils. The species also prefers sites with higher pH, and has a strong tolerance of chlorides and water logging (Coleman & Cook 2009). Bead Glasswort is often recorded at ground levels lower than surrounding species, in areas that may be subject to longer inundation periods (Browne 1982).","The Bead Glasswort is widespread but scattered in saltmarsh vegetation across southern mainland Australia; the species is recorded in Western Australia in the Coolgardie IBRA bioregion, South Australia in the Flinders Lofty Block and Murray Darling Depression bioregions andÂ Victoria in the Murray Darling Depression bioregion (Carter 2010e; SA DEH 2008e).",141.83605559999998,-36.7137221991
Pterostylis X aenigma,Enigmatic Greenhood,Endangered,82697,Plantae,Liliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=82697,Orchidaceae,Pterostylis,X aenigma,,http://www.orchidspecies.com/orphotdir/pteraenigma.jpg,Colin and Misha Rowan,,,,
Callistemon wimmerensis,Wimmera Bottlebrush,Critically Endangered,82943,Plantae,Magnoliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=82943,Myrtaceae,Callistemon,wimmerensis,"The Wimmera Bottlebrush is a shrub or small tree which grows up to 10 m high with a single or multi-stemmed trunk, typically higher than it is wide. Flowers are in the form of a pink to mauve bottlebrush 11-14 cm long, and appear from late October to early December. The small 5 mm long fruit persist for up to 13 years. Bark is grey-brown in colour and slightly stringy. Leaves are approximately 30-50 mm long and 4-7 mm wide, and oil glands are prominent (Marriott & Carr 2008; Victorian Government 2009).",https://data.rbg.vic.gov.au/cip/preview/image/library/3117?maxsize=512,Geoff Lay,"The Wimmera Bottlebrush occurs along the MacKenzie River, which is classified as an anastomosing (branching) river (Marriott, 2006a). This type of river is rare in south-east Australia. The Wimmera Bottlebrush is associated with 'Plains Riparian Shrubby Woodland' with a shrubby and grassy understorey (Ecological Vegetation Class 659), and with 'Plains Swampy Woodland' (EVC 651) in one small area in the upper reaches (Marriott & Carr 2008). Associated plant species include Wirilda (Acacia provincialis), Kneed Wallaby-grass (Austrodanthonia geniculata), Scarlet Bottlebrush (Callistemon rugulosus), Downy Dodder-laurel (Cassytha pubescens), Leafy flat-sedge (Cyperus lucidus), Grassland Pale Flax-lily (Dianella sp. nov. aff. longifolia), River Red-gum (Eucalyptus camaldulensis), Grey Box (Eucalyptus macrocarpa), Rush (Juncus sp.), River Tea-tree (Leptospermum obovatum), Weeping Grass (Microleana stipoides) and Annual Buttercup (Ranunculus sessiliflorus) (Marriott 2006a).","The Wimmera Bottlebrush is endemic to Victoria, occurring only at one location along a narrow 13 km long band of vegetation on the western bank of the MacKenzie River, approximately 18 km south of Horsham (Craven 2009; Vic. DSE 2009s).",142.1936,-36.8889
